,fips,covid_case*,population,percent_age_65_and_older,majority_race,female_to_male,high_school_graduation_rate,median_household_income,percent_adults_with_obesity,percent_smokers,violent_crime_rate,o3_mean_pred,pm25_mean_pred,mean_temp,2016_pres_election,percent_drive_alone_to_work,date_stay_at_home_effective
212,5147,15.822784810126583,6320.0,20.9,4.0,1.11807077983088,89.9,34306.0,42.1,21.4,161.0,37.0,10.0,68.6,1.0,79.7,2.0
213,5149,140.57448104587414,21341.0,16.9,4.0,1.014642790524156,87.3,41729.0,37.7,20.8,334.0,36.6,9.6,69.3,1.0,78.5,2.0
215,6001,150.89787827531265,1671329.0,12.4,0.0,1.037912884277977,86.8,101744.0,19.4,9.7,628.8,31.5,9.0,58.3,0.0,61.5,0.0
216,6003,177.1479185119575,1129.0,20.8,4.0,0.8117469879518072,,55384.0,23.0,14.5,442.5,48.1,5.6,43.2,0.0,66.0,0.0
217,6005,25.1559669953713,39752.0,24.7,4.0,0.8648337915521119,88.5,58515.0,29.7,10.8,237.1,45.2,7.4,53.2,1.0,80.6,0.0
218,6007,11.862071482667687,219186.0,17.0,4.0,1.0182189681593734,84.5,50945.0,27.2,13.8,327.1,43.0,8.3,62.2,1.0,75.3,0.0
219,6009,28.319355190066442,45905.0,25.1,4.0,1.0212183743046832,89.7,62984.0,30.5,11.0,327.2,46.2,7.4,,1.0,75.6,0.0
220,6011,13.923051932983709,21547.0,13.0,1.0,0.9251590929461325,89.3,57249.0,40.5,12.2,201.0,39.4,7.6,61.7,1.0,77.0,0.0
221,6013,103.33533877866647,1153526.0,14.2,0.0,1.0479846903904861,87.9,101463.0,24.0,9.9,336.0,34.0,9.4,59.7,0.0,67.6,0.0
222,6015,50.33798360419962,27812.0,15.3,4.0,0.8284914712153518,81.0,48518.0,34.4,15.1,609.1,32.2,7.7,,1.0,73.8,0.0
223,6017,34.743288581903414,192843.0,17.9,4.0,1.0044093430403882,89.4,81869.0,22.5,11.2,217.6,46.4,6.7,53.2,1.0,76.7,0.0
224,6019,128.81580540906276,999101.0,11.2,1.0,1.0047083874082618,81.5,52318.0,31.4,13.4,541.8,50.5,14.4,69.7,0.0,78.5,0.0
225,6021,42.26393829465009,28393.0,14.6,4.0,0.9654541616829663,81.7,47365.0,32.3,13.2,408.1,40.2,8.1,61.3,1.0,76.6,0.0
226,6023,63.44147892415055,135558.0,15.4,4.0,1.0070213900574747,83.8,49471.0,29.0,14.5,432.1,29.1,7.8,,0.0,72.2,0.0
227,6025,497.75128990425736,181215.0,11.9,1.0,0.9568413383643422,85.2,46633.0,34.6,12.8,366.3,44.6,9.2,75.0,0.0,81.2,0.0
228,6027,105.32734630522755,18039.0,21.6,4.0,0.9837549062363715,39.9,53793.0,27.7,11.8,600.5,52.1,5.6,91.7,1.0,69.3,0.0
229,6029,174.51638632218103,900202.0,9.9,1.0,0.9510605182584987,85.8,51586.0,32.3,15.3,545.3,50.9,12.7,68.0,1.0,79.8,0.0
230,6031,272.0020923237871,152940.0,9.1,1.0,0.8098262273746114,80.4,58255.0,29.4,14.3,443.4,48.0,14.8,69.4,1.0,76.4,0.0
231,6033,17.084459354518064,64386.0,20.5,4.0,1.0163269158172896,78.1,45086.0,25.1,14.4,535.5,38.4,6.4,57.4,0.0,70.7,0.0
232,6035,0.0,30573.0,,4.0,0.5139998075627826,,,,,,43.7,6.4,,1.0,,
233,6037,394.18844723938093,10039107.0,12.2,0.0,1.0294077424456904,81.6,67986.0,21.7,10.8,488.3,43.3,12.5,,0.0,73.9,0.0
234,6039,51.485123341829436,157327.0,12.9,1.0,1.0707131651985038,83.2,53632.0,35.8,13.4,620.2,49.9,11.4,65.7,1.0,76.8,0.0
235,6041,129.81694265645646,258826.0,19.5,4.0,1.0468361284854382,87.1,122933.0,16.6,9.7,177.9,30.1,9.5,58.6,0.0,65.3,0.0
236,6043,87.19409405336279,17203.0,24.8,4.0,0.9923276542931287,85.8,51402.0,23.8,11.7,431.4,49.9,7.6,,1.0,62.6,0.0
237,6045,16.138514565009395,86749.0,18.9,4.0,1.003686910323349,83.5,51386.0,32.1,12.9,640.5,33.6,7.0,57.4,0.0,73.7,0.0
238,6047,79.94814174589456,277680.0,10.5,1.0,0.9800066644451849,88.5,56169.0,28.4,14.1,555.3,47.1,10.7,69.1,0.0,79.1,0.0
239,6049,0.0,8841.0,,4.0,0.935393861343636,,,,,,41.8,6.0,,1.0,,
240,6051,235.39185821102188,14444.0,13.2,4.0,0.8912955737925468,36.3,66499.0,25.4,11.9,262.1,51.9,5.5,47.1,0.0,48.5,0.0
241,6053,80.4034455986601,434061.0,12.0,1.0,0.959894306294567,84.7,69665.0,27.7,12.2,420.6,34.8,5.7,62.3,0.0,71.2,0.0
242,6055,66.79056801022186,137744.0,17.0,4.0,1.0054472273186272,87.0,85624.0,23.8,9.9,397.7,33.7,9.3,57.0,0.0,76.0,0.0
243,6057,41.100696706931984,99755.0,23.4,4.0,1.0281950258557007,50.0,66681.0,22.0,11.5,264.2,46.7,6.8,41.1,0.0,72.9,0.0
244,6059,141.70139925408384,3175692.0,13.2,0.0,1.02523736639617,89.2,89373.0,19.4,9.3,213.6,41.8,12.9,69.3,0.0,78.7,0.0
245,6061,44.43562984367194,398329.0,17.9,4.0,1.0488632452013704,90.5,89175.0,20.8,9.8,162.0,44.1,7.8,41.1,1.0,79.5,0.0
246,6063,21.268676556601264,18807.0,24.9,4.0,0.9851569126378287,80.7,55079.0,26.9,11.5,574.8,45.2,6.8,,1.0,76.4,0.0
247,6065,245.0065693980197,2470546.0,13.2,0.0,1.0098829830905403,88.9,66793.0,27.1,12.5,291.2,51.3,10.6,78.9,0.0,77.8,0.0
248,6067,80.53822730851553,1552058.0,12.8,0.0,1.0465867411178629,81.0,69475.0,28.9,11.6,508.2,41.0,9.3,62.0,0.0,77.4,0.0
249,6069,100.30569354222392,62808.0,11.2,1.0,1.0087304847986853,90.2,80063.0,32.3,10.8,298.7,38.5,5.6,61.5,0.0,79.7,0.0
250,6071,170.0392415892041,2180085.0,10.4,1.0,1.0103111346986742,83.4,63310.0,28.8,12.6,441.9,52.4,10.8,70.4,0.0,79.3,0.0
251,6073,180.5094163848391,3338330.0,12.7,0.0,0.9887175399888684,81.1,78777.0,20.3,10.8,327.7,41.6,10.0,55.6,0.0,76.3,0.0
252,6075,247.17854594582946,881549.0,14.4,0.0,0.9614123318044722,71.4,110601.0,18.4,10.3,760.5,28.5,9.1,,0.0,32.9,0.0
253,6077,93.02655127350594,762148.0,11.7,0.0,1.0101569201131446,81.7,63567.0,32.7,11.7,787.3,41.7,10.5,65.0,0.0,78.2,0.0
254,6079,87.24493219973792,283111.0,17.6,4.0,0.970143900071739,91.5,70626.0,25.5,10.8,408.2,37.3,7.3,60.2,0.0,74.0,0.0
255,6081,220.07036511852098,766573.0,14.6,0.0,1.0296694094032885,87.7,122930.0,21.2,8.6,209.1,29.8,8.2,60.0,0.0,68.3,0.0
256,6083,339.75440034580146,446499.0,14.0,0.0,0.9958820481629159,87.4,75646.0,24.6,11.4,318.1,39.5,8.6,59.7,0.0,67.9,0.0
257,6085,128.79619389870177,1927852.0,12.2,0.0,0.9840052651411737,85.2,125933.0,19.4,8.3,264.1,35.1,7.7,63.3,0.0,75.0,0.0
258,6087,60.39244106246774,273213.0,13.5,4.0,1.0144116649711767,81.7,84213.0,19.0,11.4,409.5,34.0,6.6,57.8,0.0,69.0,0.0
259,6089,18.88049755664149,180080.0,19.3,4.0,1.0388932572105798,86.9,53908.0,23.8,14.0,726.1,37.9,7.3,56.0,1.0,81.8,0.0
260,6091,0.0,3005.0,,4.0,0.9388440860215054,,,,,,46.4,6.7,,1.0,,
261,6093,13.780748294632398,43539.0,22.8,4.0,1.0054362848981848,79.7,47560.0,31.8,14.1,343.6,38.6,7.1,47.9,1.0,74.6,0.0
262,6095,96.05868962543813,447643.0,13.6,0.0,1.0131112489239797,81.4,82808.0,30.3,11.7,476.3,34.7,9.5,57.9,0.0,76.5,0.0
263,6097,79.0959994821336,494336.0,16.7,4.0,1.0414905799552532,80.9,81002.0,22.4,10.1,367.9,32.2,8.4,56.1,0.0,74.7,0.0
264,6099,107.68895507209531,550660.0,12.1,0.0,1.0227924961483854,83.9,59616.0,30.5,12.8,578.5,45.4,11.0,65.7,1.0,81.6,0.0
265,6101,41.24944571057326,96971.0,14.5,0.0,1.0074979522399345,83.2,57879.0,31.8,12.0,351.8,40.9,8.9,61.7,1.0,79.3,0.0
266,6103,3.0729518775735967,65084.0,17.9,4.0,1.010905506804019,87.8,47572.0,27.9,14.3,540.1,40.2,7.5,57.7,1.0,81.2,0.0
267,6105,8.14000814000814,12285.0,24.1,4.0,0.974405573224292,74.4,40680.0,33.5,14.7,380.3,35.8,6.6,46.2,1.0,67.3,0.0
268,6107,330.11937064962086,466195.0,10.4,1.0,0.9992722931046504,86.1,48763.0,37.1,13.8,381.8,48.5,15.1,68.4,1.0,78.1,0.0
269,6109,3.671206725650721,54478.0,23.4,4.0,0.9229726354846766,85.7,56500.0,33.2,11.3,316.2,48.3,7.3,,1.0,81.4,0.0
270,6111,98.93546854277629,846006.0,13.6,0.0,1.020884977689638,86.1,84170.0,20.7,10.6,240.5,44.5,9.5,63.7,0.0,78.5,0.0
271,6113,83.90022675736961,220500.0,11.3,0.0,1.0518351235801076,86.9,67804.0,23.9,10.9,331.9,38.3,8.9,59.9,0.0,68.2,0.0
272,6115,35.59261707428688,78668.0,11.5,4.0,0.9601376014285339,75.0,47504.0,34.4,14.2,413.7,42.3,8.4,61.4,1.0,78.1,0.0
273,8001,516.9871342678399,517421.0,9.5,4.0,0.9844207614708753,77.3,70199.0,27.8,16.3,372.4,42.5,8.5,60.8,0.0,78.2,0.0
274,8003,264.8925029261381,16233.0,12.7,0.0,1.0216450216450217,80.0,42897.0,24.0,17.3,,45.5,4.5,54.1,0.0,77.0,0.0
275,8005,582.8599278088304,656590.0,11.8,4.0,1.0266244057052298,83.5,76665.0,22.1,13.3,330.0,42.7,7.8,60.8,0.0,77.6,0.0
276,8007,57.024734478580086,14029.0,22.2,4.0,0.9675,84.3,53337.0,23.9,13.5,190.3,46.3,4.1,56.5,1.0,74.3,0.0
277,8009,335.1019268360793,3581.0,25.5,4.0,1.0675519630484989,90.7,38294.0,30.8,15.2,96.5,43.1,5.5,65.5,1.0,78.6,0.0
278,8011,17.930787161556392,5577.0,16.1,4.0,0.5412795327847093,82.5,37659.0,30.0,18.2,133.5,42.6,5.4,,1.0,79.5,0.0
279,8013,267.0173760561135,326196.0,12.1,4.0,0.9909372014681482,89.3,83591.0,15.2,11.3,242.4,46.3,6.6,66.4,0.0,65.4,0.0
280,8014,303.6968707869155,70465.0,11.9,4.0,1.0138784461152883,,96924.0,19.6,11.6,50.9,44.2,8.0,65.4,0.0,76.9,0.0
281,8015,338.9663981135783,20356.0,22.8,4.0,0.8713206046141607,87.0,56168.0,15.6,13.5,61.1,48.3,4.0,52.2,1.0,69.6,0.0
282,8017,273.07482250136536,1831.0,11.6,4.0,0.9585635359116023,83.3,54504.0,23.8,14.0,80.1,42.8,5.8,59.7,1.0,79.1,0.0
283,8019,164.94845360824743,9700.0,18.2,4.0,0.9480218855218855,86.2,74019.0,22.2,12.5,562.5,50.3,4.4,44.6,0.0,68.8,0.0
284,8021,12.18769043266301,8205.0,17.4,1.0,0.9948579823702253,87.9,38777.0,26.1,15.6,45.0,46.5,4.2,54.1,1.0,74.7,0.0
285,8023,102.90712631849756,3887.0,25.5,1.0,0.8529111338100103,86.2,31557.0,27.9,17.1,226.2,46.4,4.1,47.8,0.0,68.9,0.0
286,8025,643.4581752186108,6061.0,13.3,4.0,0.46961620469083154,91.2,35880.0,30.9,18.6,65.2,43.2,5.4,70.5,1.0,82.8,0.0
287,8027,39.46329913180742,5068.0,28.9,4.0,1.0477272727272726,93.3,55242.0,27.9,13.7,125.2,46.7,4.2,47.8,1.0,65.5,0.0
288,8029,176.49701559591813,31162.0,23.3,4.0,0.9852177912095131,84.1,46786.0,26.7,14.6,84.3,45.3,4.8,69.2,1.0,74.2,0.0
289,8031,658.6809055418579,727211.0,10.9,4.0,0.9990188568061285,70.2,68069.0,16.6,14.7,631.5,41.4,8.3,59.7,0.0,69.6,0.0
290,8033,0.0,2055.0,,4.0,0.8350951374207188,,,,,,45.9,4.4,,1.0,,
291,8035,186.24307283983666,351154.0,9.9,4.0,1.0083352106330254,90.8,120670.0,19.6,10.7,113.6,44.6,6.5,60.9,1.0,77.2,0.0
292,8037,1035.7900847134797,55127.0,8.2,4.0,0.8811624649859944,74.9,86896.0,12.9,12.5,144.3,48.5,3.9,56.0,0.0,73.5,0.0
293,8039,175.8389763926821,26729.0,13.7,4.0,0.973396560038579,87.0,98247.0,28.0,12.7,4.3,45.5,5.6,60.4,1.0,80.2,0.0
294,8041,188.36678914440944,720403.0,11.5,4.0,0.9840937556965523,76.6,67923.0,22.3,14.3,399.6,45.6,5.7,61.2,1.0,77.4,0.0
295,8043,52.25861744601684,47839.0,20.0,4.0,0.7213090533003361,86.4,47885.0,27.3,15.6,225.3,45.9,4.7,,1.0,80.7,0.0
296,8045,191.4720034631458,60061.0,10.6,4.0,0.9753528328901616,83.7,74421.0,23.4,13.8,189.0,45.5,4.2,65.1,1.0,72.4,0.0
297,8047,64.07176037161621,6243.0,11.7,4.0,0.8638996138996139,81.5,72949.0,27.0,12.7,286.2,50.0,4.6,44.6,0.0,73.5,0.0
298,8049,31.778314478200077,15734.0,14.5,4.0,0.8498186820057522,84.7,69214.0,18.3,14.2,80.8,49.3,3.9,,1.0,66.5,0.0
299,8051,1025.0830374527545,17462.0,10.7,4.0,0.8436611711199545,96.0,61268.0,16.6,15.0,179.1,47.1,4.0,52.1,0.0,58.0,0.0
300,8053,365.8536585365854,820.0,30.4,4.0,1.1354166666666667,100.0,62149.0,24.4,12.9,254.6,47.8,3.8,51.8,1.0,71.2,0.0
301,8055,43.49717268377555,6897.0,29.8,4.0,1.011764705882353,86.8,38242.0,26.6,13.2,409.1,45.6,4.3,47.8,1.0,69.6,0.0
302,8057,0.0,1392.0,,4.0,1.029585798816568,,,,,,46.2,3.4,,1.0,,
303,8059,322.8789409845234,582881.0,14.6,4.0,1.0098312755002048,85.3,85550.0,20.6,12.3,253.6,44.2,7.2,60.9,0.0,78.1,0.0
304,8061,0.0,1406.0,,4.0,0.9912663755458515,,,,,,42.6,5.8,,1.0,,
305,8063,366.3519797097365,7097.0,17.2,4.0,0.7864298724954463,89.1,48342.0,31.1,14.1,206.3,42.9,5.8,59.7,1.0,72.5,0.0
306,8065,319.92125015380833,8127.0,11.5,4.0,0.8340279480264771,55.4,51802.0,24.8,15.0,201.5,49.6,3.9,41.7,0.0,67.1,0.0
307,8067,128.0660251507444,56221.0,14.1,4.0,0.9861799883313885,80.2,66219.0,18.4,14.8,174.6,45.8,4.4,55.2,0.0,74.5,0.0
308,8069,142.3371878318516,356899.0,13.8,4.0,1.0068881882124667,82.7,71306.0,20.2,12.7,201.1,45.2,5.7,60.1,0.0,75.0,0.0
309,8071,27.574796635874808,14506.0,21.7,4.0,0.9324047521507579,82.8,41485.0,28.9,15.0,146.9,45.8,4.4,64.6,1.0,72.6,0.0
310,8073,52.62234695667427,5701.0,17.3,4.0,0.5672913117546848,80.6,46690.0,30.3,14.8,99.8,44.1,5.4,60.4,1.0,70.7,0.0
311,8075,2177.6964612432503,22409.0,16.3,4.0,0.8668429582871279,86.8,53168.0,38.0,15.5,301.1,43.1,5.4,57.0,1.0,76.7,0.0
312,8077,32.42331885091758,154210.0,16.8,4.0,1.0250687280546558,77.6,51132.0,23.5,15.6,347.9,44.5,6.0,66.1,1.0,78.4,0.0
313,8079,260.0780234070221,769.0,37.6,4.0,0.9260969976905312,,60210.0,21.1,12.7,137.2,47.5,3.8,36.9,1.0,49.0,0.0
314,8081,45.17051870812316,13283.0,12.8,4.0,0.9279385705847608,77.9,59500.0,26.3,14.6,159.1,44.9,4.0,51.4,1.0,75.2,0.0
315,8083,110.75888935568881,26183.0,18.9,4.0,1.0349020846494,74.7,50180.0,27.7,15.9,159.3,45.1,4.7,58.7,1.0,81.2,0.0
316,8085,318.06913326161185,42758.0,21.4,4.0,1.0269547121197107,79.0,52576.0,20.9,15.4,134.4,45.6,4.6,,1.0,78.8,0.0
317,8087,1974.6800605476813,29068.0,15.6,4.0,1.0092162606272772,82.0,55387.0,34.9,14.2,202.8,43.6,5.9,58.2,1.0,72.5,0.0
318,8089,60.18163912900754,18278.0,19.2,4.0,1.0458858992966396,92.1,40064.0,35.1,16.2,157.7,43.0,5.4,76.4,1.0,78.7,0.0
319,8091,141.35702746365104,4952.0,26.6,4.0,1.1169244767970883,96.8,68900.0,21.9,12.6,81.6,46.7,4.1,51.8,0.0,62.7,0.0
320,8093,106.12894667020429,18845.0,16.5,4.0,0.8914381645215445,87.2,72121.0,23.4,12.9,112.3,49.3,4.1,44.4,1.0,72.3,0.0
321,8095,234.46658851113713,4265.0,19.3,4.0,0.9239662072032014,81.4,52367.0,31.4,12.3,161.3,42.0,5.8,58.8,1.0,72.7,0.0
322,8097,320.81949681994706,17767.0,15.6,4.0,0.89543949588807,95.5,89034.0,14.2,12.3,62.1,48.1,3.9,51.2,0.0,52.3,0.0
323,8099,90.3713440683536,12172.0,16.0,4.0,0.9774177712322042,95.0,42455.0,33.8,15.0,56.9,42.2,6.0,,1.0,78.3,0.0
324,8101,130.02897449294636,168424.0,16.9,4.0,1.0337109423627537,84.6,48308.0,29.4,16.4,629.9,44.1,5.7,69.4,0.0,82.8,0.0
325,8103,15.812776723592663,6324.0,13.6,4.0,0.9720300751879699,95.1,63411.0,25.9,14.1,96.7,45.0,5.0,54.6,1.0,69.0,0.0
326,8105,79.87929351202627,11267.0,18.3,4.0,0.9951125850933845,85.3,44171.0,27.5,14.2,200.9,46.5,4.1,36.9,1.0,76.7,0.0
327,8107,230.1271550042905,25638.0,11.9,4.0,0.9218145956607495,93.0,81033.0,15.6,14.4,159.4,46.2,3.6,50.8,0.0,67.6,0.0
328,8109,263.7749120750293,6824.0,18.3,4.0,1.017828716969118,68.3,36869.0,29.0,17.6,175.5,46.5,4.0,55.4,0.0,69.1,0.0
329,8111,137.36263736263737,728.0,17.0,4.0,0.8903654485049833,,46878.0,24.8,16.0,71.8,47.5,4.0,51.8,0.0,62.5,0.0
330,8113,268.9815380853405,8179.0,10.5,4.0,0.8804819277108433,97.4,69458.0,18.8,14.4,114.0,46.9,4.2,,0.0,49.7,0.0
331,8115,0.0,2248.0,,4.0,1.004251700680272,,,,,,41.7,5.7,,1.0,,
332,8117,619.135145593499,31011.0,10.4,4.0,0.8326550746084598,95.0,80078.0,15.9,13.7,176.0,50.1,3.9,41.2,0.0,76.2,0.0
333,8119,122.10493146368363,25388.0,17.8,4.0,0.9930404158980379,83.1,64850.0,21.0,12.3,242.0,47.1,4.7,,1.0,76.9,0.0
334,8121,224.12387938060309,4908.0,20.2,4.0,0.9352112676056338,86.5,47869.0,31.8,13.5,134.0,43.2,5.6,54.7,1.0,75.4,0.0
335,8123,716.8127411461608,324492.0,11.2,4.0,0.9872238025357657,84.6,75629.0,29.0,13.7,272.8,43.7,7.5,59.7,1.0,80.1,0.0
336,8125,109.7913963469408,10019.0,17.9,4.0,1.0177644710578841,84.8,53253.0,27.8,14.3,4.9,42.4,5.8,60.3,1.0,69.8,0.0
337,9001,1539.4368048576748,943332.0,14.4,4.0,1.0532489488057566,90.4,91183.0,21.3,10.2,238.1,37.9,8.9,39.1,0.0,72.3,0.0
338,9003,1014.8925671735523,891720.0,15.6,4.0,1.0595760208753606,83.8,73037.0,26.2,11.4,270.0,38.2,8.0,46.7,0.0,81.1,0.0
339,9005,715.3432815957146,180333.0,18.4,4.0,1.022566284348341,88.8,76304.0,27.7,12.1,106.3,38.6,7.9,42.9,1.0,83.9,0.0
340,9007,582.9988426210938,162436.0,17.7,4.0,1.0455706931581636,96.3,88709.0,25.5,11.3,109.7,38.7,7.9,45.9,0.0,81.6,0.0
341,9009,1219.8788661572821,854757.0,15.6,4.0,1.0731034018414718,85.8,67720.0,28.1,12.8,328.7,38.1,8.5,41.0,0.0,78.1,0.0
342,9011,331.81753052344214,265206.0,16.1,4.0,0.9971234907546043,89.1,67790.0,29.6,12.4,283.2,38.5,6.9,,0.0,79.8,0.0
343,9013,510.87771445253145,150721.0,13.9,4.0,0.9904414274835219,91.4,89584.0,24.9,10.5,,38.2,7.4,45.6,0.0,79.9,0.0
344,9015,279.1526091349694,116782.0,14.6,4.0,1.014886194867544,82.6,65182.0,30.3,14.4,,38.0,6.6,45.6,1.0,83.0,0.0
345,10001,684.7875388580975,180786.0,15.5,4.0,1.0725007181844297,90.1,54980.0,35.4,16.8,448.1,38.9,8.9,48.7,1.0,82.3,0.0
346,10003,509.1695257117188,558753.0,13.8,4.0,1.064727808405687,87.7,69562.0,28.7,15.2,551.3,37.8,10.2,,0.0,79.9,0.0
347,10005,1666.7734016437184,234225.0,24.2,4.0,1.0624126911227203,88.5,59821.0,32.9,16.1,406.1,40.0,8.8,49.3,1.0,83.1,0.0
348,11001,1053.3489951810063,705749.0,11.4,0.0,1.1075048739053304,72.4,82533.0,23.5,16.0,1226.4,37.7,9.8,,0.0,34.3,1.0
349,12001,126.00216322297922,269043.0,12.4,4.0,1.0671455390098001,84.2,51026.0,26.7,16.4,560.5,35.5,8.0,67.0,0.0,75.1,1.0
350,12003,89.0106128038343,29210.0,12.9,4.0,0.9093745666343087,81.5,52804.0,37.9,22.7,465.7,36.2,8.1,69.0,1.0,83.6,1.0
351,12005,49.22583784093186,174705.0,16.1,4.0,1.0115364856715285,79.0,51777.0,29.1,22.7,496.9,37.9,9.2,68.0,1.0,81.4,1.0
352,12007,173.7527038048296,28201.0,17.5,4.0,0.8147620984139894,80.5,45075.0,36.6,22.9,454.1,36.3,7.9,69.4,1.0,86.0,1.0
353,12009,61.633845121290754,601942.0,22.5,4.0,1.0462822239669243,86.1,57612.0,29.6,16.9,496.3,38.3,7.0,74.2,1.0,81.3,1.0
354,12011,326.1507452460034,1952778.0,15.4,0.0,1.054208298696571,81.3,57200.0,24.6,14.6,397.8,34.2,6.9,78.1,0.0,79.9,1.0
355,12013,283.58738036157393,14105.0,17.6,4.0,0.8366361788617886,81.4,38323.0,36.4,22.4,174.0,36.3,9.4,73.5,1.0,81.3,1.0
356,12015,207.50621989307078,188910.0,37.6,4.0,1.0517813151411788,89.6,52724.0,27.9,15.8,199.7,36.6,7.2,71.9,1.0,79.1,1.0
357,12017,76.17418496963056,149657.0,35.1,4.0,1.0642311679588827,79.6,41556.0,29.3,19.6,296.3,36.5,7.9,71.4,1.0,82.6,1.0
358,12019,146.40687428164853,219252.0,14.2,4.0,1.0304937124821463,88.4,62835.0,32.1,19.9,268.3,37.1,8.1,69.4,1.0,83.1,1.0
359,12021,267.60058404476985,384902.0,29.6,4.0,1.0316500387226095,88.6,70649.0,21.3,14.4,261.5,35.3,7.1,74.8,1.0,74.4,1.0
360,12023,157.63189465167537,71686.0,17.2,4.0,0.9332110091743119,70.6,46195.0,35.9,23.3,570.6,36.0,8.3,67.0,1.0,82.1,1.0
361,12027,181.57416910081315,38001.0,19.4,4.0,0.7674891002774474,64.8,37233.0,31.6,21.3,440.8,35.7,7.2,71.9,1.0,70.0,1.0
362,12029,154.52276239153693,16826.0,21.7,4.0,0.8040450928381963,89.5,37148.0,34.2,24.7,499.2,35.5,7.9,69.5,1.0,73.0,1.0
363,12031,137.61348152711287,957755.0,12.7,4.0,1.0629089716476483,79.8,55733.0,31.4,19.8,654.1,37.9,8.4,72.4,1.0,80.0,1.0
364,12033,225.87617336231918,318316.0,15.8,4.0,1.0146651585475253,79.9,50644.0,29.3,20.2,659.7,38.7,9.4,,1.0,76.1,1.0
365,12035,145.11517974296365,115081.0,28.3,4.0,1.082143706876041,81.1,58975.0,25.9,17.4,242.7,38.1,7.2,,1.0,83.5,1.0
366,12037,16.49484536082474,12125.0,19.9,4.0,0.7355433328378177,79.0,40297.0,35.5,19.5,267.7,37.1,8.6,,1.0,78.6,1.0
367,12039,530.0043802014893,45660.0,15.3,3.0,1.108601216333623,52.6,42259.0,42.8,20.4,361.4,36.9,10.1,74.3,0.0,84.4,1.0
368,12041,43.05241631686578,18582.0,19.6,4.0,0.9137259267505288,93.4,42186.0,37.7,21.3,322.5,35.4,8.0,69.5,1.0,74.9,1.0
369,12043,94.1278690898559,13811.0,25.9,4.0,0.7645407139991978,84.6,38680.0,36.4,20.4,233.5,35.9,6.7,72.8,1.0,76.1,1.0
370,12045,7.3319158296062765,13639.0,17.9,4.0,0.6694111516414799,84.7,45426.0,33.1,20.2,392.2,36.5,8.8,69.2,1.0,73.5,1.0
371,12047,1018.8522317715554,14428.0,15.4,4.0,0.7304326689353428,68.4,36299.0,41.3,22.1,331.7,36.2,8.8,69.9,1.0,76.7,1.0
372,12049,163.3440991944166,26937.0,14.5,0.0,0.8568904593639576,72.8,39169.0,38.5,19.2,269.4,36.4,7.3,,1.0,80.1,1.0
373,12051,533.0541145114464,42022.0,12.8,1.0,0.8856922185750145,85.9,44391.0,34.5,19.8,560.0,35.5,6.8,73.6,1.0,64.6,1.0
374,12053,56.20874587458746,193920.0,27.4,4.0,1.0883635261476767,86.5,45884.0,31.8,19.2,257.5,36.9,7.8,71.7,1.0,81.6,1.0
375,12055,100.73337663927096,106221.0,33.9,4.0,1.0647388598046086,72.9,39994.0,30.5,18.7,318.3,36.1,7.0,,1.0,77.9,1.0
376,12057,113.45355333811605,1471968.0,13.1,4.0,1.051331609576718,83.3,58361.0,24.4,17.5,311.5,37.5,8.2,70.8,0.0,79.6,1.0
377,12059,50.9761941173472,19617.0,18.9,4.0,0.8645803426165183,69.8,38040.0,33.4,20.9,335.3,36.9,9.8,,1.0,83.3,1.0
378,12061,67.53250001563252,159923.0,30.2,4.0,1.0823623775751436,87.6,58228.0,26.3,15.5,255.2,38.2,6.6,74.9,1.0,79.7,1.0
379,12063,318.86930667471023,46414.0,17.7,4.0,0.8064864060698479,72.7,39545.0,36.7,23.1,359.7,36.9,9.9,73.5,1.0,87.7,1.0
380,12065,196.54639898918995,14246.0,20.1,4.0,0.8645750595710882,55.8,46332.0,34.0,19.6,873.8,36.4,9.7,74.3,1.0,85.8,1.0
381,12067,71.24198527665638,8422.0,13.8,4.0,0.70141065830721,88.2,42689.0,32.5,22.3,199.1,35.5,8.4,69.5,1.0,82.9,1.0
382,12069,70.00473962050349,367118.0,25.9,4.0,1.0659987206850035,78.0,52447.0,30.3,16.8,306.4,37.3,7.6,71.7,1.0,81.6,1.0
383,12071,197.25478440181837,770577.0,26.3,4.0,1.0428995334533497,79.1,56343.0,25.9,14.3,347.8,35.9,7.2,74.1,1.0,79.9,1.0
384,12073,103.54858267877458,293582.0,11.3,4.0,1.1024415355199293,90.0,51046.0,30.7,17.3,739.0,36.7,10.1,74.3,0.0,80.8,1.0
385,12075,60.23660940172999,41503.0,22.6,4.0,1.0454802987380891,79.4,39037.0,32.0,23.6,1076.0,35.4,7.7,,1.0,79.8,1.0
386,12077,2382.0924108211634,8354.0,11.9,4.0,0.6002684049079755,90.7,40814.0,39.3,23.6,53.7,35.6,9.2,74.3,1.0,80.3,1.0
387,12079,346.0768939598767,18493.0,18.1,4.0,0.8888208894328845,80.5,38249.0,35.2,20.7,872.2,36.2,9.3,69.9,1.0,83.5,1.0
388,12081,220.20914909498504,403253.0,25.5,4.0,1.0683883227792286,82.1,59587.0,26.5,15.2,518.7,37.2,7.5,73.7,1.0,79.2,1.0
389,12083,61.272666099529786,365579.0,27.8,4.0,1.0837050865538476,77.4,44517.0,30.4,18.7,376.8,36.1,7.8,69.1,1.0,80.5,1.0
